tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
16080,602,8668,8066,8066,0,0,0,119,25.412592,0.0,19734.197559,711.987808,2542.5996,2182.519636,3386.09,16080,24,81,1.018007,0.506275,0.509325,0.989294,0.410169,0.371314,0.304722,0.504789,0.050984,0.20059,0.2981,0.496922,0.411925,0.053973,0.018378,0.004884,0.005933,0.017529,0.006239,0.014521,0.002037,0.005925,7.3e-05,0.000621,0.001781,0.005687,0.007136,0.000212
16100,597,8683,8086,8086,0,0,0,130,27.905721,0.0,19661.346629,707.969219,2544.12506,2179.749204,3425.94,16100,24,81,1.018059,0.50726,0.511151,0.98807,0.410484,0.371061,0.304281,0.504654,0.050931,0.200636,0.297829,0.497776,0.412249,0.053858,0.018326,0.005001,0.006225,0.017522,0.006288,0.014536,0.002023,0.005768,7.1e-05,0.000615,0.001781,0.005813,0.007104,0.000208
16120,604,8709,8105,8105,0,0,0,124,27.018147,0.0,19603.260172,708.040315,2544.941537,2177.015942,3390.79,16120,24,81,1.015699,0.507165,0.511601,0.987389,0.410035,0.374347,0.304552,0.504801,0.050968,0.200736,0.297772,0.498926,0.412432,0.054008,0.018197,0.005168,0.006267,0.01777,0.006237,0.016335,0.001983,0.00585,6.9e-05,0.00062,0.001809,0.006125,0.007206,0.000214
16140,606,8724,8118,8118,0,0,0,122,26.223689,0.0,19492.563192,716.031498,2537.744813,2175.267263,3394.47,16140,24,81,1.01357,0.507302,0.510807,0.989211,0.410262,0.375747,0.305477,0.503492,0.051056,0.200687,0.298217,0.49958,0.411095,0.053984,0.018144,0.005248,0.006324,0.018128,0.00596,0.016359,0.00209,0.005893,7e-05,0.000623,0.001838,0.006141,0.0066,0.000209
16160,605,8738,8133,8133,0,0,0,121,27.379089,0.0,19385.512372,717.422438,2535.198473,2174.858733,3403.0,16160,24,81,1.012736,0.506744,0.509613,0.988457,0.410016,0.374816,0.305098,0.502438,0.05101,0.200504,0.297765,0.499596,0.410849,0.053743,0.01786,0.00509,0.00616,0.018017,0.005883,0.015905,0.002087,0.005883,6.8e-05,0.000617,0.00185,0.006163,0.006542,0.000205
16180,608,8755,8147,8147,0,0,0,118,24.402011,0.0,19267.396124,718.349277,2537.248712,2176.417967,3386.2,16180,24,81,1.012418,0.505483,0.511472,0.988259,0.411587,0.375035,0.304432,0.504121,0.051026,0.200207,0.297439,0.499608,0.412855,0.05376,0.018235,0.005173,0.006534,0.018833,0.006152,0.016038,0.002099,0.00601,7.3e-05,0.000616,0.001898,0.006138,0.006839,0.000207
16200,600,8770,8170,8170,0,0,0,117,24.441466,0.0,19187.73822,710.145968,2545.412566,2177.349296,3432.94,16200,24,81,1.012854,0.50741,0.511573,0.989468,0.411938,0.3764,0.30426,0.50367,0.050993,0.200401,0.2979,0.501092,0.410833,0.053835,0.017977,0.005237,0.006597,0.019127,0.005978,0.016674,0.002156,0.005995,7e-05,0.00062,0.001959,0.006207,0.006555,0.000211
16220,594,8784,8190,8190,0,0,0,123,30.247046,0.0,19167.83488,703.932048,2545.820905,2178.671016,3465.49,16220,24,81,1.012463,0.506137,0.511961,0.989585,0.412583,0.377162,0.304902,0.503458,0.051013,0.200403,0.297562,0.501894,0.412387,0.054057,0.018026,0.005284,0.006861,0.019817,0.006129,0.016977,0.002187,0.005895,7e-05,0.000628,0.001956,0.006165,0.006761,0.000224
16240,589,8793,8204,8204,0,0,0,117,24.454791,0.0,19240.223529,702.734093,2552.811115,2177.691388,3490.54,16240,24,81,1.012301,0.505876,0.511881,0.988161,0.41236,0.378472,0.304963,0.502659,0.051099,0.20049,0.297483,0.502132,0.412364,0.054205,0.018148,0.005227,0.00688,0.02015,0.006144,0.017275,0.002216,0.005857,7e-05,0.000627,0.001972,0.006129,0.006796,0.000226
16260,587,8810,8223,8223,0,0,0,122,28.610547,0.0,19344.777354,693.457117,2557.932336,2178.267035,3511.45,16260,24,81,1.011045,0.504147,0.510823,0.987459,0.412436,0.376733,0.304554,0.502271,0.051131,0.200786,0.297198,0.502203,0.411633,0.05407,0.018183,0.004993,0.006671,0.020267,0.006107,0.017253,0.002217,0.005866,7.3e-05,0.000631,0.001923,0.005989,0.006766,0.000224
16280,598,8834,8236,8236,0,0,0,125,27.075333,0.0,19426.823181,699.963564,2552.961103,2181.583215,3462.24,16280,24,81,1.011409,0.504254,0.511105,0.985308,0.412781,0.373677,0.304972,0.502054,0.051151,0.200863,0.297236,0.500229,0.411381,0.053852,0.018244,0.004932,0.006811,0.019572,0.006221,0.015607,0.002167,0.00589,7.3e-05,0.000621,0.001919,0.005443,0.006965,0.000214
16300,598,8849,8251,8251,0,0,0,133,30.704181,0.0,19482.295169,705.716139,2543.57968,2180.752907,3468.88,16300,24,81,1.011486,0.504908,0.51165,0.98448,0.413079,0.37584,0.304501,0.502134,0.051184,0.20106,0.297366,0.501117,0.411531,0.053781,0.017893,0.004918,0.006826,0.019316,0.006533,0.016105,0.002176,0.005913,7.4e-05,0.00063,0.001908,0.005462,0.007059,0.000215
16320,593,8859,8266,8266,0,0,0,137,30.500414,0.0,19575.086109,704.828332,2544.671254,2178.15725,3509.3,16320,24,81,1.010187,0.50409,0.51091,0.984535,0.413146,0.376212,0.304312,0.501783,0.051263,0.200739,0.296931,0.500542,0.411529,0.053831,0.017577,0.004846,0.006689,0.019487,0.006569,0.016157,0.002165,0.005948,7.6e-05,0.000634,0.001892,0.005449,0.007073,0.000216
16340,589,8874,8285,8285,0,0,0,140,31.25723,0.0,19695.212156,696.500483,2552.242287,2175.489928,3546.46,16340,24,81,1.01213,0.504082,0.51071,0.985678,0.414197,0.372998,0.303955,0.501943,0.05134,0.201221,0.297628,0.499448,0.412239,0.053772,0.017807,0.004626,0.006512,0.01896,0.006885,0.013766,0.00215,0.006042,7.8e-05,0.000623,0.00187,0.005073,0.00742,0.000204
16360,593,8890,8297,8297,0,0,0,138,27.943707,0.0,19840.334739,697.951286,2554.105008,2173.692758,3533.23,16360,24,81,1.0095,0.504737,0.511213,0.984183,0.41441,0.372871,0.303778,0.50121,0.05143,0.201415,0.297062,0.499112,0.413404,0.053962,0.017291,0.004629,0.006639,0.019245,0.007226,0.014177,0.002144,0.005915,8e-05,0.000628,0.001871,0.005102,0.007653,0.000209
16380,598,8906,8308,8308,0,0,0,138,26.775514,0.0,19966.8816,702.533569,2550.690917,2174.727251,3504.53,16380,24,81,1.009138,0.50547,0.51168,0.983598,0.415662,0.373446,0.303459,0.50105,0.051514,0.201532,0.297488,0.499001,0.413925,0.054033,0.017261,0.004744,0.007131,0.019235,0.007497,0.014193,0.002139,0.005922,8.4e-05,0.000659,0.001945,0.005055,0.00785,0.000218
16400,604,8922,8318,8318,0,0,0,131,24.477657,0.0,20051.424415,710.167447,2545.354895,2174.999751,3477.24,16400,24,81,1.008718,0.505087,0.511622,0.983264,0.415593,0.373833,0.302995,0.502408,0.051486,0.201412,0.297863,0.498447,0.413438,0.054347,0.017433,0.004784,0.007138,0.019427,0.007484,0.014546,0.002171,0.006058,8.5e-05,0.000676,0.001927,0.005409,0.007812,0.000238
16420,602,8937,8335,8335,0,0,0,129,24.39166,0.0,20119.249644,708.737736,2546.870604,2174.759908,3479.02,16420,25,81,1.009078,0.505697,0.512512,0.984451,0.414714,0.37354,0.303213,0.503162,0.051584,0.201159,0.297858,0.497794,0.414371,0.054341,0.017433,0.004789,0.00714,0.019265,0.007496,0.014239,0.002171,0.006092,9.4e-05,0.00068,0.001931,0.005502,0.007944,0.000247
16440,605,8956,8351,8351,0,0,0,125,25.116755,0.0,20162.977747,711.307855,2543.575391,2175.089464,3467.94,16440,25,81,1.009757,0.506561,0.511602,0.98296,0.41468,0.373505,0.303273,0.503425,0.051479,0.201062,0.297561,0.496947,0.414556,0.05441,0.017163,0.004797,0.007024,0.018656,0.00772,0.014169,0.002191,0.006029,9.1e-05,0.000672,0.001919,0.00562,0.008332,0.000254
16460,603,8974,8371,8371,0,0,0,129,27.495304,0.0,20247.889349,706.497744,2546.006953,2175.164971,3480.56,16460,25,81,1.009876,0.5062,0.51097,0.982457,0.413181,0.373807,0.303762,0.503471,0.051433,0.201478,0.298271,0.496865,0.412441,0.05431,0.017095,0.004811,0.006919,0.0179,0.007368,0.014172,0.002236,0.006283,8.9e-05,0.000675,0.001879,0.005557,0.007931,0.000251
16480,601,8991,8390,8390,0,0,0,129,23.657796,0.0,20370.237655,706.184472,2550.157732,2173.797776,3496.84,16480,25,81,1.010249,0.506044,0.510855,0.984615,0.411691,0.373427,0.304688,0.503846,0.051365,0.201469,0.297614,0.496998,0.412336,0.054222,0.017484,0.004942,0.006823,0.017768,0.007199,0.013764,0.00222,0.006531,8.7e-05,0.000668,0.001923,0.005595,0.007966,0.000245
16500,598,9001,8403,8403,0,0,0,130,25.158042,0.0,20480.074282,711.377167,2543.464791,2172.536838,3525.16,16500,25,81,1.011774,0.505186,0.511396,0.986345,0.411898,0.373362,0.304031,0.503232,0.051389,0.201005,0.297153,0.496311,0.413197,0.054492,0.017938,0.00494,0.006797,0.0176,0.007378,0.01377,0.00217,0.006402,9e-05,0.000671,0.001903,0.005605,0.008151,0.000251
16520,596,9013,8417,8417,0,0,0,128,23.848411,0.0,20617.239306,708.994287,2547.157302,2173.311355,3547.79,16520,25,81,1.012044,0.505431,0.511478,0.986755,0.413469,0.373052,0.304825,0.504469,0.051451,0.200577,0.297494,0.496631,0.414929,0.05469,0.017651,0.005014,0.006977,0.017849,0.007926,0.013688,0.002156,0.006327,9.1e-05,0.000662,0.001933,0.005548,0.008399,0.000258
16540,597,9030,8433,8433,0,0,0,133,27.037526,0.0,20765.323226,707.788227,2545.174247,2178.055855,3493.6,16540,25,81,1.013548,0.504508,0.511369,0.987757,0.41292,0.372974,0.305188,0.503666,0.051332,0.200696,0.297491,0.497225,0.414759,0.054791,0.017995,0.004986,0.006662,0.018054,0.007546,0.013855,0.002199,0.006423,8.7e-05,0.000667,0.001938,0.005523,0.008321,0.00026
16560,598,9046,8448,8448,0,0,0,131,25.26117,0.0,20925.522215,707.560975,2547.177855,2180.917209,3493.29,16560,25,81,1.014623,0.504847,0.511184,0.987764,0.414475,0.375302,0.304656,0.503763,0.051315,0.200411,0.297864,0.498105,0.414568,0.054858,0.018127,0.004959,0.006575,0.017642,0.007899,0.014677,0.002151,0.006452,8.8e-05,0.000665,0.002005,0.005559,0.00842,0.000261
16580,615,9070,8455,8455,0,0,0,126,23.602913,0.0,21018.548208,721.715084,2534.682003,2181.75368,3409.32,16580,25,81,1.013875,0.504951,0.510038,0.990589,0.415935,0.375856,0.304952,0.504493,0.051433,0.200512,0.297483,0.497771,0.416276,0.055151,0.018526,0.005076,0.006706,0.018854,0.008564,0.014496,0.002279,0.006454,8.7e-05,0.000674,0.002041,0.005573,0.008855,0.000272
16600,609,9083,8474,8474,0,0,0,137,28.168044,0.0,21098.554003,721.342003,2530.489953,2181.200026,3433.98,16600,25,81,1.014758,0.503844,0.510128,0.991246,0.414746,0.37665,0.304698,0.504209,0.051468,0.200422,0.297469,0.498177,0.415418,0.055111,0.018851,0.005061,0.006644,0.018496,0.008221,0.014661,0.002248,0.006425,8.5e-05,0.000688,0.002067,0.005741,0.008676,0.000272
16620,613,9099,8486,8486,0,0,0,135,25.874437,0.0,21131.462868,727.879364,2526.246199,2182.376711,3425.88,16620,25,81,1.014869,0.504209,0.511259,0.990488,0.415389,0.378938,0.304975,0.504343,0.051544,0.200573,0.298284,0.498868,0.416185,0.05518,0.018851,0.005084,0.006794,0.018459,0.008171,0.01572,0.002269,0.006489,8.6e-05,0.000668,0.002093,0.005749,0.008649,0.000282
16640,610,9117,8507,8507,0,0,0,142,30.645937,0.0,21154.911298,721.062853,2528.29121,2183.321233,3452.96,16640,25,81,1.013079,0.504752,0.511657,0.990419,0.417179,0.379544,0.304088,0.505112,0.051515,0.200504,0.297534,0.497908,0.417652,0.055209,0.018574,0.005153,0.006907,0.018853,0.008492,0.015703,0.002288,0.006508,8.4e-05,0.00063,0.002033,0.005693,0.009075,0.000284
16660,607,9131,8524,8524,0,0,0,138,30.355259,0.0,21221.809289,719.879159,2529.765581,2183.589005,3463.04,16660,25,81,1.012774,0.504668,0.511543,0.990218,0.41737,0.378765,0.304097,0.506628,0.051478,0.200658,0.297675,0.498973,0.418525,0.05532,0.018108,0.005154,0.006902,0.019307,0.008506,0.01546,0.002302,0.00646,8.4e-05,0.00064,0.00201,0.005631,0.009026,0.000285
16680,621,9150,8529,8529,0,0,0,130,23.197779,0.0,21261.953935,735.340152,2521.462069,2186.014484,3403.39,16680,26,81,1.013941,0.504873,0.512678,0.990132,0.417671,0.378208,0.303672,0.507182,0.051513,0.200905,0.297578,0.498318,0.419553,0.055316,0.017961,0.005112,0.006884,0.019215,0.008818,0.015146,0.002295,0.006495,8.4e-05,0.000652,0.001955,0.005634,0.009264,0.00029
16700,628,9165,8537,8537,0,0,0,123,22.339101,0.0,21201.395523,745.022312,2512.638588,2188.761842,3379.81,16700,27,81,1.014288,0.504845,0.513123,0.989816,0.417349,0.378631,0.303123,0.507329,0.051578,0.200497,0.29778,0.497918,0.419471,0.055307,0.017928,0.005125,0.006869,0.019129,0.008864,0.015329,0.002247,0.006499,8.6e-05,0.000654,0.001939,0.005573,0.009299,0.000299
16720,634,9182,8548,8548,0,0,0,123,23.73601,0.0,21045.870429,752.956988,2503.307001,2189.982431,3355.42,16720,27,81,1.015627,0.505119,0.514345,0.989568,0.416481,0.378457,0.302828,0.507747,0.051661,0.200214,0.297811,0.498295,0.419965,0.055484,0.018106,0.00526,0.007629,0.019494,0.008746,0.014783,0.002267,0.006466,9.6e-05,0.000658,0.001974,0.005579,0.009244,0.000309
16740,631,9199,8568,8568,0,0,0,122,23.684914,0.0,20867.719276,752.322,2503.993086,2190.498281,3366.59,16740,27,81,1.016591,0.505664,0.513898,0.992128,0.416592,0.376836,0.302786,0.506562,0.051698,0.200276,0.297773,0.499052,0.420465,0.055424,0.018019,0.005183,0.007518,0.020204,0.008706,0.014317,0.002256,0.006274,9.4e-05,0.000663,0.001955,0.005697,0.009446,0.000308
16760,632,9216,8584,8584,0,0,0,125,23.270081,0.0,20712.633107,752.067553,2504.662366,2190.583014,3374.37,16760,27,81,1.01638,0.50543,0.513728,0.992228,0.416504,0.375998,0.302692,0.505863,0.051501,0.200404,0.297769,0.49894,0.419495,0.055151,0.017797,0.005187,0.007566,0.01962,0.008088,0.014001,0.002255,0.006371,9.1e-05,0.00066,0.001961,0.005678,0.009108,0.000304
16780,632,9229,8597,8597,0,0,0,114,22.192147,0.0,20565.358424,754.793441,2503.014412,2189.524401,3376.31,16780,27,81,1.017544,0.50519,0.512679,0.992585,0.416938,0.376132,0.302965,0.505424,0.051537,0.20004,0.297531,0.498927,0.418673,0.055027,0.017876,0.005148,0.0073,0.019531,0.008041,0.014264,0.002277,0.006385,8.9e-05,0.000666,0.001956,0.005638,0.008795,0.000299
16800,629,9244,8615,8615,0,0,0,117,20.520307,0.0,20468.716225,747.75628,2511.723412,2188.300025,3404.12,16800,27,81,1.016674,0.504656,0.512477,0.991539,0.415649,0.375144,0.303472,0.50651,0.051469,0.200326,0.296912,0.497771,0.417423,0.054857,0.017618,0.00507,0.007211,0.019292,0.00775,0.014137,0.002302,0.006365,8.8e-05,0.000666,0.001884,0.005533,0.008554,0.000292
16820,627,9262,8635,8635,0,0,0,120,24.44112,0.0,20385.11933,742.098973,2513.459907,2186.800732,3423.03,16820,27,81,1.015907,0.50463,0.512332,0.993355,0.416305,0.374959,0.303499,0.506853,0.051482,0.200803,0.297031,0.49834,0.417014,0.054966,0.017183,0.005081,0.00716,0.019301,0.007742,0.013075,0.002313,0.00621,8.7e-05,0.000666,0.001893,0.0057,0.00863,0.000289
16840,614,9269,8655,8655,0,0,0,124,24.919215,0.0,20415.360144,734.82622,2520.254565,2185.359507,3502.69,16840,27,81,1.016647,0.504189,0.511898,0.995712,0.416305,0.374324,0.303193,0.506588,0.051451,0.201016,0.297069,0.498082,0.417114,0.055083,0.017242,0.005116,0.007013,0.019633,0.007941,0.013128,0.002297,0.006074,8.7e-05,0.000646,0.001889,0.005607,0.008652,0.000285
16860,617,9286,8669,8669,0,0,0,125,25.125744,0.0,20482.242726,734.926535,2519.947722,2184.352497,3487.23,16860,27,81,1.016822,0.504086,0.511815,0.993969,0.417154,0.374293,0.302677,0.50789,0.051477,0.200799,0.297467,0.499008,0.417601,0.055205,0.017356,0.005206,0.006984,0.019925,0.008129,0.01317,0.002235,0.006156,8.8e-05,0.000646,0.001917,0.005628,0.009021,0.000286
16880,617,9305,8688,8688,0,0,0,124,25.998814,0.0,20527.193686,730.420414,2523.580772,2183.67186,3469.27,16880,27,81,1.016368,0.503949,0.511793,0.991746,0.416187,0.375345,0.304419,0.509084,0.051555,0.201271,0.29855,0.499656,0.417409,0.05532,0.017411,0.005168,0.007715,0.020051,0.007914,0.013194,0.002486,0.006635,9.2e-05,0.000677,0.001951,0.005805,0.009065,0.000285
16900,620,9319,8699,8699,0,0,0,119,22.806111,0.0,20567.886116,737.850627,2519.343262,2184.503475,3468.94,16900,27,81,1.016987,0.504455,0.511617,0.990275,0.415852,0.375839,0.30444,0.508288,0.0515,0.200989,0.298546,0.500147,0.417171,0.055441,0.017444,0.005173,0.007695,0.020172,0.007921,0.013401,0.002423,0.00665,9.2e-05,0.000668,0.002015,0.005845,0.009054,0.000283
16920,620,9335,8715,8715,0,0,0,120,25.27121,0.0,20565.826435,737.55348,2517.17531,2185.806462,3480.2,16920,27,81,1.016114,0.505341,0.511817,0.989837,0.416196,0.376172,0.304923,0.507959,0.051437,0.201375,0.29866,0.500593,0.417745,0.055387,0.017352,0.005179,0.007848,0.020123,0.007942,0.013444,0.002393,0.006617,9.2e-05,0.000674,0.002018,0.005818,0.009031,0.000283
16940,619,9351,8732,8732,0,0,0,121,24.218553,0.0,20583.067225,735.190678,2520.590769,2186.384742,3499.49,16940,27,81,1.017917,0.504485,0.51117,0.989819,0.416079,0.37555,0.304908,0.506651,0.05147,0.201218,0.298874,0.500575,0.417256,0.055261,0.017418,0.005131,0.007644,0.020019,0.008112,0.013063,0.002355,0.006673,9.3e-05,0.000689,0.001991,0.005807,0.00919,0.000283
16960,613,9363,8750,8750,0,0,0,114,23.136247,0.0,20638.818024,731.098641,2525.765112,2185.750779,3538.48,16960,27,81,1.017536,0.503919,0.511155,0.989603,0.41486,0.37458,0.305037,0.505145,0.051418,0.201069,0.298852,0.500601,0.415946,0.054817,0.017132,0.005136,0.007714,0.019898,0.007785,0.012514,0.002375,0.006514,8.9e-05,0.000663,0.001983,0.005513,0.009034,0.000261
16980,612,9379,8767,8767,0,0,0,121,27.45841,0.0,20713.469322,728.024482,2524.517108,2184.317745,3551.64,16980,27,81,1.017977,0.505487,0.510423,0.990225,0.414863,0.373146,0.304603,0.505768,0.051315,0.201462,0.299086,0.499465,0.415188,0.054875,0.016989,0.00509,0.006724,0.019217,0.008013,0.012501,0.002341,0.006305,8.3e-05,0.000652,0.00197,0.005379,0.009128,0.000259
17000,613,9396,8783,8783,0,0,0,120,28.989929,0.0,20784.44581,728.259321,2522.75075,2182.910292,3534.49,17000,27,81,1.018952,0.506766,0.510894,0.990174,0.415492,0.374147,0.304008,0.506736,0.051274,0.201016,0.299105,0.500261,0.41545,0.05504,0.017533,0.005166,0.006769,0.019011,0.008112,0.012989,0.002259,0.006565,8.8e-05,0.00067,0.002078,0.005509,0.009073,0.000278
17020,625,9417,8792,8792,0,0,0,120,25.110944,0.0,20760.386101,743.613125,2511.275931,2179.9467,3473.04,17020,27,81,1.020124,0.507104,0.512202,0.98799,0.414578,0.375239,0.304821,0.506673,0.051297,0.200662,0.299137,0.500807,0.415256,0.05517,0.018125,0.005194,0.00727,0.019605,0.007595,0.013633,0.002308,0.006598,8.7e-05,0.000679,0.002243,0.006111,0.008749,0.000284
17040,621,9432,8811,8811,0,0,0,124,27.869476,0.0,20708.718585,740.890656,2511.239868,2177.288849,3503.72,17040,27,81,1.019892,0.506652,0.513432,0.987586,0.415012,0.375974,0.304461,0.506171,0.051291,0.200977,0.299116,0.500858,0.415099,0.054921,0.018661,0.005125,0.007198,0.019461,0.0074,0.013715,0.002305,0.006397,8.7e-05,0.000668,0.002242,0.006147,0.008412,0.000286
17060,622,9448,8826,8826,0,0,0,119,26.233444,0.0,20668.254082,741.675217,2512.091338,2175.776567,3504.22,17060,27,81,1.018962,0.506026,0.512577,0.989472,0.415069,0.376127,0.304468,0.504946,0.051278,0.200748,0.298909,0.500643,0.415881,0.054747,0.018626,0.005113,0.007131,0.019076,0.007191,0.013722,0.002277,0.006359,8.7e-05,0.000659,0.002213,0.006147,0.008616,0.00028
17080,618,9469,8851,8851,0,0,0,121,23.959027,0.0,20661.066339,732.205242,2523.835731,2177.250023,3520.89,17080,27,81,1.018529,0.5063,0.513241,0.989514,0.415117,0.377286,0.304546,0.50455,0.05127,0.20054,0.298412,0.500561,0.415958,0.054954,0.018512,0.005154,0.007207,0.019722,0.007511,0.014304,0.002264,0.006356,8.7e-05,0.00067,0.002205,0.006055,0.008913,0.000287
17100,614,9483,8869,8869,0,0,0,126,24.433147,0.0,20746.567543,730.082738,2525.484115,2176.642989,3545.24,17100,27,81,1.01871,0.505735,0.511967,0.989899,0.414101,0.377654,0.304968,0.505747,0.051194,0.200287,0.298573,0.50003,0.414638,0.054868,0.018475,0.00509,0.006455,0.019439,0.007308,0.014258,0.002233,0.006418,8.2e-05,0.000659,0.002179,0.006003,0.008806,0.000286
17120,622,9503,8881,8881,0,0,0,125,24.475489,0.0,20810.991812,735.814154,2519.710357,2175.310246,3513.91,17120,27,81,1.018367,0.507493,0.511817,0.99054,0.415201,0.377592,0.305179,0.506547,0.051291,0.200588,0.298215,0.500315,0.415442,0.054946,0.018468,0.005216,0.006707,0.01975,0.007532,0.013822,0.002206,0.006564,8.3e-05,0.000678,0.002221,0.005975,0.009146,0.000283
17140,631,9523,8892,8892,0,0,0,129,24.582312,0.0,20785.206209,745.962181,2509.455507,2174.054044,3480.46,17140,27,81,1.017709,0.507753,0.511638,0.988099,0.414412,0.37703,0.30491,0.507515,0.051206,0.200634,0.29788,0.499616,0.415354,0.05488,0.018504,0.005205,0.006686,0.019522,0.007417,0.013593,0.00219,0.006731,8.2e-05,0.000667,0.002234,0.006012,0.009077,0.000282
17160,632,9538,8906,8906,0,0,0,125,23.943618,0.0,20681.349454,751.327117,2504.729265,2173.377545,3488.94,17160,27,81,1.016509,0.507656,0.511655,0.98856,0.415055,0.377604,0.3048,0.507395,0.051336,0.200626,0.297758,0.499644,0.417085,0.054941,0.01749,0.005154,0.006632,0.019296,0.007592,0.013692,0.002178,0.006784,8.5e-05,0.000669,0.00224,0.005905,0.009345,0.000287
17180,626,9547,8921,8921,0,0,0,131,24.494011,0.0,20579.220341,749.988139,2505.51785,2173.00354,3507.1,17180,27,81,1.01621,0.507283,0.511371,0.989289,0.415004,0.376146,0.304756,0.507008,0.051303,0.200525,0.297562,0.499506,0.417975,0.054674,0.017256,0.005205,0.006678,0.019435,0.007529,0.013423,0.002187,0.006813,8e-05,0.000659,0.002204,0.005816,0.009344,0.000279
17200,625,9557,8932,8932,0,0,0,131,23.408492,0.0,20517.547367,749.138895,2507.452613,2172.303981,3523.77,17200,27,81,1.015673,0.506272,0.510594,0.988379,0.414868,0.375406,0.304434,0.507778,0.051286,0.200423,0.297578,0.499099,0.417229,0.054704,0.017433,0.005103,0.006502,0.019544,0.007534,0.013404,0.002153,0.006829,8.1e-05,0.000644,0.002165,0.005747,0.009204,0.00028
17220,625,9572,8947,8947,0,0,0,125,22.801997,0.0,20488.150205,744.276424,2512.921578,2170.445862,3529.48,17220,27,81,1.017072,0.506659,0.510558,0.989467,0.414173,0.374644,0.305643,0.508578,0.051222,0.200515,0.297206,0.498585,0.416797,0.054722,0.017775,0.005099,0.006487,0.019085,0.007399,0.013226,0.002206,0.006743,8e-05,0.000641,0.002036,0.00575,0.009244,0.000284
17240,622,9587,8965,8965,0,0,0,131,27.676981,0.0,20494.086309,739.892283,2512.430736,2170.190536,3551.13,17240,27,81,1.017212,0.507522,0.51084,0.988947,0.41406,0.37529,0.305143,0.508077,0.051367,0.200178,0.296684,0.499402,0.417272,0.054916,0.018045,0.005189,0.006378,0.018954,0.007565,0.013431,0.00228,0.006697,8.2e-05,0.000644,0.001945,0.00587,0.009192,0.000317
